,Pollutant,Aggregation level,State,County,Unit of measure,January,February,March,April,May,June,July,August,September,October,November,December,Annual Emissions,County FIPS Code,Year,Labor Force,Employed,Unemployed,Unemployment Rate (%)
2735,CO2,County,OK,Mayes County,percent,-0.003565792235837342,-0.0017907099074666425,-0.0045220605253432355,-0.010466631552794241,8.580920911266496e-05,-0.007134329362093165,-0.010285770226144684,-0.009105118511369751,-0.008196594806992528,-0.004286371887797629,-0.002882718771908839,-0.004300785036827872,-0.06645107361546328,97.0,2020.0,"19,460","18,480",980,5
2736,CO2,County,ND,McKenzie County,percent,-0.05769374221454573,-0.056717986294305286,-0.07387584388787888,-0.05264400425812791,-0.07890472418541618,-0.06745001464067173,-0.04326609240202782,-0.040508896834531724,-0.05926292945566401,-0.04521910742192648,-0.05037327164128448,-0.0515272558197938,-0.677443869056174,53.0,2020.0,"9,367","8,659",708,7.6
2737,CO2,County,MI,Montcalm County,percent,-0.019709883127802696,0.021219927842002138,-0.038949408795981084,-0.08803351957494289,-0.0356138571351228,-0.1137341996750924,-0.11288491974973434,-0.10814715557650176,-0.08947205401629305,-0.03548551181973051,-0.032654990668464,-0.02125690134405614,-0.6747224736417196,117.0,2020.0,"28,133","25,578","2,555",9.1
2738,CO2,County,PA,Northumberland County,percent,-0.016258335496969766,-0.035708975375675606,-0.07949705843734263,-0.07239496339312602,-0.07942215629780949,-0.06144373838590823,-0.03938947573382511,-0.036204197049134405,-0.01900320209060295,-0.14647803897204156,-0.04640226580867274,-0.04024771257444032,-0.6724501196155488,97.0,2020.0,"42,240","38,281","3,959",9.4
2739,CO2,County,PA,Northumberland County,percent,-0.016258335496969766,-0.035708975375675606,-0.07949705843734263,-0.07239496339312602,-0.07942215629780949,-0.06144373838590823,-0.03938947573382511,-0.036204197049134405,-0.01900320209060295,-0.14647803897204156,-0.04640226580867274,-0.04024771257444032,-0.6724501196155488,133.0,2020.0,"5,686","5,326",360,6.3
2740,CO2,County,OK,Rogers County,percent,-0.0476134298077673,-0.0580043470755755,-0.05544821912234943,-0.041730952694351287,-0.0706949380118033,-0.07500086775366584,-0.05834377859240476,-0.054749077504211416,-0.07052587787876309,-0.05879278744314054,-0.03230022370886793,-0.04805675869417953,-0.67126125828708,131.0,2020.0,"44,897","42,291","2,606",5.8
2741,CO2,County,MO,Jasper County,percent,-0.029154090803610012,-0.04471714049678301,-0.06487952228589687,-0.06927527185048618,-0.056545647851236384,-0.05368164164851598,-0.061957673387511174,-0.06308275909546478,-0.05660992222431727,-0.06851833979098128,-0.05416891338527866,-0.04193218402706202,-0.6645231068471436,159.0,2020.0,"6,756","6,422",334,4.9
2742,CO2,County,MO,Jasper County,percent,-0.029154090803610012,-0.04471714049678301,-0.06487952228589687,-0.06927527185048618,-0.056545647851236384,-0.05368164164851598,-0.061957673387511174,-0.06308275909546478,-0.05660992222431727,-0.06851833979098128,-0.05416891338527866,-0.04193218402706202,-0.6645231068471436,79.0,2020.0,"4,591","4,315",276,6
2743,CO2,County,MO,Jasper County,percent,-0.029154090803610012,-0.04471714049678301,-0.06487952228589687,-0.06927527185048618,-0.056545647851236384,-0.05368164164851598,-0.061957673387511174,-0.06308275909546478,-0.05660992222431727,-0.06851833979098128,-0.05416891338527866,-0.04193218402706202,-0.6645231068471436,73.0,2020.0,"15,583","14,490","1,093",7
2744,CO2,County,MO,Jasper County,percent,-0.029154090803610012,-0.04471714049678301,-0.06487952228589687,-0.06927527185048618,-0.056545647851236384,-0.05368164164851598,-0.061957673387511174,-0.06308275909546478,-0.05660992222431727,-0.06851833979098128,-0.05416891338527866,-0.04193218402706202,-0.6645231068471436,99.0,2020.0,"19,177","18,157","1,020",5.3
2745,CO2,County,MO,Jasper County,percent,-0.029154090803610012,-0.04471714049678301,-0.06487952228589687,-0.06927527185048618,-0.056545647851236384,-0.05368164164851598,-0.061957673387511174,-0.06308275909546478,-0.05660992222431727,-0.06851833979098128,-0.05416891338527866,-0.04193218402706202,-0.6645231068471436,61.0,2020.0,"6,094","5,551",543,8.9
2746,CO2,County,MO,Jasper County,percent,-0.029154090803610012,-0.04471714049678301,-0.06487952228589687,-0.06927527185048618,-0.056545647851236384,-0.05368164164851598,-0.061957673387511174,-0.06308275909546478,-0.05660992222431727,-0.06851833979098128,-0.05416891338527866,-0.04193218402706202,-0.6645231068471436,97.0,2020.0,"56,154","52,968","3,186",5.7
2747,CO2,County,MO,Jasper County,percent,-0.029154090803610012,-0.04471714049678301,-0.06487952228589687,-0.06927527185048618,-0.056545647851236384,-0.05368164164851598,-0.061957673387511174,-0.06308275909546478,-0.05660992222431727,-0.06851833979098128,-0.05416891338527866,-0.04193218402706202,-0.6645231068471436,53.0,2020.0,"12,804","12,147",657,5.1
2748,CO2,County,MO,Jasper County,percent,-0.029154090803610012,-0.04471714049678301,-0.06487952228589687,-0.06927527185048618,-0.056545647851236384,-0.05368164164851598,-0.061957673387511174,-0.06308275909546478,-0.05660992222431727,-0.06851833979098128,-0.05416891338527866,-0.04193218402706202,-0.6645231068471436,241.0,2020.0,"12,883","11,440","1,443",11.2
2749,CO2,County,SC,Jasper County,percent,-0.022450283749573287,-0.05749874073844529,-0.057110157945396874,-0.07095267272714638,-0.04519452243881002,-0.03981462337093665,-0.043356225919722234,-0.03948431052677212,-0.03427152373011502,-0.06705415725102225,-0.03966297202827187,-0.052856692291435504,-0.5697068827176475,159.0,2020.0,"6,756","6,422",334,4.9
2750,CO2,County,SC,Jasper County,percent,-0.022450283749573287,-0.05749874073844529,-0.057110157945396874,-0.07095267272714638,-0.04519452243881002,-0.03981462337093665,-0.043356225919722234,-0.03948431052677212,-0.03427152373011502,-0.06705415725102225,-0.03966297202827187,-0.052856692291435504,-0.5697068827176475,79.0,2020.0,"4,591","4,315",276,6
2751,CO2,County,SC,Jasper County,percent,-0.022450283749573287,-0.05749874073844529,-0.057110157945396874,-0.07095267272714638,-0.04519452243881002,-0.03981462337093665,-0.043356225919722234,-0.03948431052677212,-0.03427152373011502,-0.06705415725102225,-0.03966297202827187,-0.052856692291435504,-0.5697068827176475,73.0,2020.0,"15,583","14,490","1,093",7
2752,CO2,County,SC,Jasper County,percent,-0.022450283749573287,-0.05749874073844529,-0.057110157945396874,-0.07095267272714638,-0.04519452243881002,-0.03981462337093665,-0.043356225919722234,-0.03948431052677212,-0.03427152373011502,-0.06705415725102225,-0.03966297202827187,-0.052856692291435504,-0.5697068827176475,99.0,2020.0,"19,177","18,157","1,020",5.3
2753,CO2,County,SC,Jasper County,percent,-0.022450283749573287,-0.05749874073844529,-0.057110157945396874,-0.07095267272714638,-0.04519452243881002,-0.03981462337093665,-0.043356225919722234,-0.03948431052677212,-0.03427152373011502,-0.06705415725102225,-0.03966297202827187,-0.052856692291435504,-0.5697068827176475,61.0,2020.0,"6,094","5,551",543,8.9
2754,CO2,County,SC,Jasper County,percent,-0.022450283749573287,-0.05749874073844529,-0.057110157945396874,-0.07095267272714638,-0.04519452243881002,-0.03981462337093665,-0.043356225919722234,-0.03948431052677212,-0.03427152373011502,-0.06705415725102225,-0.03966297202827187,-0.052856692291435504,-0.5697068827176475,97.0,2020.0,"56,154","52,968","3,186",5.7
2755,CO2,County,SC,Jasper County,percent,-0.022450283749573287,-0.05749874073844529,-0.057110157945396874,-0.07095267272714638,-0.04519452243881002,-0.03981462337093665,-0.043356225919722234,-0.03948431052677212,-0.03427152373011502,-0.06705415725102225,-0.03966297202827187,-0.052856692291435504,-0.5697068827176475,53.0,2020.0,"12,804","12,147",657,5.1
2756,CO2,County,SC,Jasper County,percent,-0.022450283749573287,-0.05749874073844529,-0.057110157945396874,-0.07095267272714638,-0.04519452243881002,-0.03981462337093665,-0.043356225919722234,-0.03948431052677212,-0.03427152373011502,-0.06705415725102225,-0.03966297202827187,-0.052856692291435504,-0.5697068827176475,241.0,2020.0,"12,883","11,440","1,443",11.2
2757,CO2,County,IL,Jasper County,percent,-0.016374718052111003,-0.02149498803893975,-0.03717932101529324,-0.05234747867276414,-0.0422645741093601,-0.02804028005504352,-0.003861804584258953,-0.007781825595238504,-0.021566815228152448,-0.03967290822581045,-0.022418878390061014,-0.017447263847024025,-0.3104508558140572,159.0,2020.0,"6,756","6,422",334,4.9
2758,CO2,County,IL,Jasper County,percent,-0.016374718052111003,-0.02149498803893975,-0.03717932101529324,-0.05234747867276414,-0.0422645741093601,-0.02804028005504352,-0.003861804584258953,-0.007781825595238504,-0.021566815228152448,-0.03967290822581045,-0.022418878390061014,-0.017447263847024025,-0.3104508558140572,79.0,2020.0,"4,591","4,315",276,6
2759,CO2,County,IL,Jasper County,percent,-0.016374718052111003,-0.02149498803893975,-0.03717932101529324,-0.05234747867276414,-0.0422645741093601,-0.02804028005504352,-0.003861804584258953,-0.007781825595238504,-0.021566815228152448,-0.03967290822581045,-0.022418878390061014,-0.017447263847024025,-0.3104508558140572,73.0,2020.0,"15,583","14,490","1,093",7
2760,CO2,County,IL,Jasper County,percent,-0.016374718052111003,-0.02149498803893975,-0.03717932101529324,-0.05234747867276414,-0.0422645741093601,-0.02804028005504352,-0.003861804584258953,-0.007781825595238504,-0.021566815228152448,-0.03967290822581045,-0.022418878390061014,-0.017447263847024025,-0.3104508558140572,99.0,2020.0,"19,177","18,157","1,020",5.3
2761,CO2,County,IL,Jasper County,percent,-0.016374718052111003,-0.02149498803893975,-0.03717932101529324,-0.05234747867276414,-0.0422645741093601,-0.02804028005504352,-0.003861804584258953,-0.007781825595238504,-0.021566815228152448,-0.03967290822581045,-0.022418878390061014,-0.017447263847024025,-0.3104508558140572,61.0,2020.0,"6,094","5,551",543,8.9
2762,CO2,County,IL,Jasper County,percent,-0.016374718052111003,-0.02149498803893975,-0.03717932101529324,-0.05234747867276414,-0.0422645741093601,-0.02804028005504352,-0.003861804584258953,-0.007781825595238504,-0.021566815228152448,-0.03967290822581045,-0.022418878390061014,-0.017447263847024025,-0.3104508558140572,97.0,2020.0,"56,154","52,968","3,186",5.7
2763,CO2,County,IL,Jasper County,percent,-0.016374718052111003,-0.02149498803893975,-0.03717932101529324,-0.05234747867276414,-0.0422645741093601,-0.02804028005504352,-0.003861804584258953,-0.007781825595238504,-0.021566815228152448,-0.03967290822581045,-0.022418878390061014,-0.017447263847024025,-0.3104508558140572,53.0,2020.0,"12,804","12,147",657,5.1
2764,CO2,County,IL,Jasper County,percent,-0.016374718052111003,-0.02149498803893975,-0.03717932101529324,-0.05234747867276414,-0.0422645741093601,-0.02804028005504352,-0.003861804584258953,-0.007781825595238504,-0.021566815228152448,-0.03967290822581045,-0.022418878390061014,-0.017447263847024025,-0.3104508558140572,241.0,2020.0,"12,883","11,440","1,443",11.2
2765,CO2,County,IN,Jasper County,percent,-0.009677292145910404,-0.008228323196079343,-0.012902107942391602,-0.0188112751461506,-0.014153540708578159,-0.01217605112593639,-0.008873001861185158,-0.01188535955280817,-0.011486201066104169,-0.013736493733247592,-0.008854566743997129,-0.009474094895013713,-0.14025830811740245,159.0,2020.0,"6,756","6,422",334,4.9
2766,CO2,County,IN,Jasper County,percent,-0.009677292145910404,-0.008228323196079343,-0.012902107942391602,-0.0188112751461506,-0.014153540708578159,-0.01217605112593639,-0.008873001861185158,-0.01188535955280817,-0.011486201066104169,-0.013736493733247592,-0.008854566743997129,-0.009474094895013713,-0.14025830811740245,79.0,2020.0,"4,591","4,315",276,6
2767,CO2,County,IN,Jasper County,percent,-0.009677292145910404,-0.008228323196079343,-0.012902107942391602,-0.0188112751461506,-0.014153540708578159,-0.01217605112593639,-0.008873001861185158,-0.01188535955280817,-0.011486201066104169,-0.013736493733247592,-0.008854566743997129,-0.009474094895013713,-0.14025830811740245,73.0,2020.0,"15,583","14,490","1,093",7
2768,CO2,County,IN,Jasper County,percent,-0.009677292145910404,-0.008228323196079343,-0.012902107942391602,-0.0188112751461506,-0.014153540708578159,-0.01217605112593639,-0.008873001861185158,-0.01188535955280817,-0.011486201066104169,-0.013736493733247592,-0.008854566743997129,-0.009474094895013713,-0.14025830811740245,99.0,2020.0,"19,177","18,157","1,020",5.3
2769,CO2,County,IN,Jasper County,percent,-0.009677292145910404,-0.008228323196079343,-0.012902107942391602,-0.0188112751461506,-0.014153540708578159,-0.01217605112593639,-0.008873001861185158,-0.01188535955280817,-0.011486201066104169,-0.013736493733247592,-0.008854566743997129,-0.009474094895013713,-0.14025830811740245,61.0,2020.0,"6,094","5,551",543,8.9
2770,CO2,County,IN,Jasper County,percent,-0.009677292145910404,-0.008228323196079343,-0.012902107942391602,-0.0188112751461506,-0.014153540708578159,-0.01217605112593639,-0.008873001861185158,-0.01188535955280817,-0.011486201066104169,-0.013736493733247592,-0.008854566743997129,-0.009474094895013713,-0.14025830811740245,97.0,2020.0,"56,154","52,968","3,186",5.7
2771,CO2,County,IN,Jasper County,percent,-0.009677292145910404,-0.008228323196079343,-0.012902107942391602,-0.0188112751461506,-0.014153540708578159,-0.01217605112593639,-0.008873001861185158,-0.01188535955280817,-0.011486201066104169,-0.013736493733247592,-0.008854566743997129,-0.009474094895013713,-0.14025830811740245,53.0,2020.0,"12,804","12,147",657,5.1
2772,CO2,County,IN,Jasper County,percent,-0.009677292145910404,-0.008228323196079343,-0.012902107942391602,-0.0188112751461506,-0.014153540708578159,-0.01217605112593639,-0.008873001861185158,-0.01188535955280817,-0.011486201066104169,-0.013736493733247592,-0.008854566743997129,-0.009474094895013713,-0.14025830811740245,241.0,2020.0,"12,883","11,440","1,443",11.2
2773,CO2,County,VA,Caroline County,percent,-0.0453207508387324,-0.016946010199818666,-0.01291793070464445,-0.12211192529227892,-0.07675420272996612,-0.10423424769880144,-0.06772943603767986,-0.0905589782885183,-0.10200765121649356,-0.010702829860038685,0.0102481343504603,-0.02274587621273671,-0.6617817047292488,11.0,2020.0,"17,436","16,469",967,5.5
2774,CO2,County,VA,Caroline County,percent,-0.0453207508387324,-0.016946010199818666,-0.01291793070464445,-0.12211192529227892,-0.07675420272996612,-0.10423424769880144,-0.06772943603767986,-0.0905589782885183,-0.10200765121649356,-0.010702829860038685,0.0102481343504603,-0.02274587621273671,-0.6617817047292488,33.0,2020.0,"15,004","13,995","1,009",6.7
2775,CO2,County,IL,Will County,percent,-0.043558367783681766,-0.05133742046880952,-0.04282196656908119,-0.09710489294481273,-0.04349307226156074,-0.06658342880513897,-0.06442323840265901,-0.07101949453092384,-0.06818018285634507,-0.03928260935489049,-0.039688390988114,-0.03314556573344373,-0.660638630699461,197.0,2020.0,"344,335","311,763","32,572",9.5
2776,CO2,County,PA,Montour County,percent,-0.047663393626825735,-0.1026675322030762,-0.04414561678736584,0.05008844527674359,-0.08901308787258902,-0.09313118057304046,-0.07138319886725271,-0.06170567620588493,-0.0937459547028112,-0.029605329715292027,-0.05297747834528605,-0.02099856159526011,-0.6569485652179408,93.0,2020.0,"9,043","8,489",554,6.1
2777,CO2,County,FL,Lee County,percent,-0.050885619035803305,-0.04580411304525154,-0.04616051445065796,-0.06851644454186732,-0.056036087729935694,-0.059740429178098665,-0.06119842492531536,-0.0626379910371153,-0.05428301627055576,-0.04827286774421357,-0.05368641675549253,-0.04661688810599664,-0.6538388128203038,81.0,2020.0,"75,564","71,629","3,935",5.2
2778,CO2,County,FL,Lee County,percent,-0.050885619035803305,-0.04580411304525154,-0.04616051445065796,-0.06851644454186732,-0.056036087729935694,-0.059740429178098665,-0.06119842492531536,-0.0626379910371153,-0.05428301627055576,-0.04827286774421357,-0.05368641675549253,-0.04661688810599664,-0.6538388128203038,77.0,2020.0,"2,805","2,595",210,7.5
2779,CO2,County,FL,Lee County,percent,-0.050885619035803305,-0.04580411304525154,-0.04616051445065796,-0.06851644454186732,-0.056036087729935694,-0.059740429178098665,-0.06119842492531536,-0.0626379910371153,-0.05428301627055576,-0.04827286774421357,-0.05368641675549253,-0.04661688810599664,-0.6538388128203038,71.0,2020.0,"345,417","320,161","25,256",7.3
2780,CO2,County,FL,Lee County,percent,-0.050885619035803305,-0.04580411304525154,-0.04616051445065796,-0.06851644454186732,-0.056036087729935694,-0.059740429178098665,-0.06119842492531536,-0.0626379910371153,-0.05428301627055576,-0.04827286774421357,-0.05368641675549253,-0.04661688810599664,-0.6538388128203038,177.0,2020.0,"14,763","14,081",682,4.6
2781,CO2,County,FL,Lee County,percent,-0.050885619035803305,-0.04580411304525154,-0.04616051445065796,-0.06851644454186732,-0.056036087729935694,-0.059740429178098665,-0.06119842492531536,-0.0626379910371153,-0.05428301627055576,-0.04827286774421357,-0.05368641675549253,-0.04661688810599664,-0.6538388128203038,103.0,2020.0,"17,154","15,982","1,172",6.8
2782,CO2,County,FL,Lee County,percent,-0.050885619035803305,-0.04580411304525154,-0.04616051445065796,-0.06851644454186732,-0.056036087729935694,-0.059740429178098665,-0.06119842492531536,-0.0626379910371153,-0.05428301627055576,-0.04827286774421357,-0.05368641675549253,-0.04661688810599664,-0.6538388128203038,111.0,2020.0,"15,693","14,666","1,027",6.5
2783,CO2,County,FL,Lee County,percent,-0.050885619035803305,-0.04580411304525154,-0.04616051445065796,-0.06851644454186732,-0.056036087729935694,-0.059740429178098665,-0.06119842492531536,-0.0626379910371153,-0.05428301627055576,-0.04827286774421357,-0.05368641675549253,-0.04661688810599664,-0.6538388128203038,129.0,2020.0,"2,047","1,904",143,7
2784,CO2,County,FL,Lee County,percent,-0.050885619035803305,-0.04580411304525154,-0.04616051445065796,-0.06851644454186732,-0.056036087729935694,-0.059740429178098665,-0.06119842492531536,-0.0626379910371153,-0.05428301627055576,-0.04827286774421357,-0.05368641675549253,-0.04661688810599664,-0.6538388128203038,81.0,2020.0,"41,347","37,985","3,362",8.1
2785,CO2,County,FL,Lee County,percent,-0.050885619035803305,-0.04580411304525154,-0.04616051445065796,-0.06851644454186732,-0.056036087729935694,-0.059740429178098665,-0.06119842492531536,-0.0626379910371153,-0.05428301627055576,-0.04827286774421357,-0.05368641675549253,-0.04661688810599664,-0.6538388128203038,105.0,2020.0,"25,965","23,894","2,071",8
2786,CO2,County,FL,Lee County,percent,-0.050885619035803305,-0.04580411304525154,-0.04616051445065796,-0.06851644454186732,-0.056036087729935694,-0.059740429178098665,-0.06119842492531536,-0.0626379910371153,-0.05428301627055576,-0.04827286774421357,-0.05368641675549253,-0.04661688810599664,-0.6538388128203038,61.0,2020.0,"6,812","6,293",519,7.6
2787,CO2,County,FL,Lee County,percent,-0.050885619035803305,-0.04580411304525154,-0.04616051445065796,-0.06851644454186732,-0.056036087729935694,-0.059740429178098665,-0.06119842492531536,-0.0626379910371153,-0.05428301627055576,-0.04827286774421357,-0.05368641675549253,-0.04661688810599664,-0.6538388128203038,287.0,2020.0,"9,158","8,706",452,4.9
2788,CO2,County,FL,Lee County,percent,-0.050885619035803305,-0.04580411304525154,-0.04616051445065796,-0.06851644454186732,-0.056036087729935694,-0.059740429178098665,-0.06119842492531536,-0.0626379910371153,-0.05428301627055576,-0.04827286774421357,-0.05368641675549253,-0.04661688810599664,-0.6538388128203038,105.0,2020.0,"8,304","7,772",532,6.4
2789,CO2,County,AL,Lee County,percent,-0.03847064537636345,-0.03648892341056011,-0.04364560587904033,-0.08309591100984359,-0.03486178154109707,-0.03166217936032612,-0.01774466051438011,-0.02093030648414599,-0.01970698294194068,-0.029017338208946895,-0.055926338116382236,-0.042594519220234696,-0.45414519206326137,81.0,2020.0,"75,564","71,629","3,935",5.2
2790,CO2,County,AL,Lee County,percent,-0.03847064537636345,-0.03648892341056011,-0.04364560587904033,-0.08309591100984359,-0.03486178154109707,-0.03166217936032612,-0.01774466051438011,-0.02093030648414599,-0.01970698294194068,-0.029017338208946895,-0.055926338116382236,-0.042594519220234696,-0.45414519206326137,77.0,2020.0,"2,805","2,595",210,7.5
2791,CO2,County,AL,Lee County,percent,-0.03847064537636345,-0.03648892341056011,-0.04364560587904033,-0.08309591100984359,-0.03486178154109707,-0.03166217936032612,-0.01774466051438011,-0.02093030648414599,-0.01970698294194068,-0.029017338208946895,-0.055926338116382236,-0.042594519220234696,-0.45414519206326137,71.0,2020.0,"345,417","320,161","25,256",7.3
2792,CO2,County,AL,Lee County,percent,-0.03847064537636345,-0.03648892341056011,-0.04364560587904033,-0.08309591100984359,-0.03486178154109707,-0.03166217936032612,-0.01774466051438011,-0.02093030648414599,-0.01970698294194068,-0.029017338208946895,-0.055926338116382236,-0.042594519220234696,-0.45414519206326137,177.0,2020.0,"14,763","14,081",682,4.6
2793,CO2,County,AL,Lee County,percent,-0.03847064537636345,-0.03648892341056011,-0.04364560587904033,-0.08309591100984359,-0.03486178154109707,-0.03166217936032612,-0.01774466051438011,-0.02093030648414599,-0.01970698294194068,-0.029017338208946895,-0.055926338116382236,-0.042594519220234696,-0.45414519206326137,103.0,2020.0,"17,154","15,982","1,172",6.8
2794,CO2,County,AL,Lee County,percent,-0.03847064537636345,-0.03648892341056011,-0.04364560587904033,-0.08309591100984359,-0.03486178154109707,-0.03166217936032612,-0.01774466051438011,-0.02093030648414599,-0.01970698294194068,-0.029017338208946895,-0.055926338116382236,-0.042594519220234696,-0.45414519206326137,111.0,2020.0,"15,693","14,666","1,027",6.5
2795,CO2,County,AL,Lee County,percent,-0.03847064537636345,-0.03648892341056011,-0.04364560587904033,-0.08309591100984359,-0.03486178154109707,-0.03166217936032612,-0.01774466051438011,-0.02093030648414599,-0.01970698294194068,-0.029017338208946895,-0.055926338116382236,-0.042594519220234696,-0.45414519206326137,129.0,2020.0,"2,047","1,904",143,7
2796,CO2,County,AL,Lee County,percent,-0.03847064537636345,-0.03648892341056011,-0.04364560587904033,-0.08309591100984359,-0.03486178154109707,-0.03166217936032612,-0.01774466051438011,-0.02093030648414599,-0.01970698294194068,-0.029017338208946895,-0.055926338116382236,-0.042594519220234696,-0.45414519206326137,81.0,2020.0,"41,347","37,985","3,362",8.1
2797,CO2,County,AL,Lee County,percent,-0.03847064537636345,-0.03648892341056011,-0.04364560587904033,-0.08309591100984359,-0.03486178154109707,-0.03166217936032612,-0.01774466051438011,-0.02093030648414599,-0.01970698294194068,-0.029017338208946895,-0.055926338116382236,-0.042594519220234696,-0.45414519206326137,105.0,2020.0,"25,965","23,894","2,071",8
2798,CO2,County,AL,Lee County,percent,-0.03847064537636345,-0.03648892341056011,-0.04364560587904033,-0.08309591100984359,-0.03486178154109707,-0.03166217936032612,-0.01774466051438011,-0.02093030648414599,-0.01970698294194068,-0.029017338208946895,-0.055926338116382236,-0.042594519220234696,-0.45414519206326137,61.0,2020.0,"6,812","6,293",519,7.6
2799,CO2,County,AL,Lee County,percent,-0.03847064537636345,-0.03648892341056011,-0.04364560587904033,-0.08309591100984359,-0.03486178154109707,-0.03166217936032612,-0.01774466051438011,-0.02093030648414599,-0.01970698294194068,-0.029017338208946895,-0.055926338116382236,-0.042594519220234696,-0.45414519206326137,287.0,2020.0,"9,158","8,706",452,4.9
2800,CO2,County,AL,Lee County,percent,-0.03847064537636345,-0.03648892341056011,-0.04364560587904033,-0.08309591100984359,-0.03486178154109707,-0.03166217936032612,-0.01774466051438011,-0.02093030648414599,-0.01970698294194068,-0.029017338208946895,-0.055926338116382236,-0.042594519220234696,-0.45414519206326137,105.0,2020.0,"8,304","7,772",532,6.4
2801,CO2,County,IL,Lee County,percent,-0.010243064838229498,-0.010642722429281779,-0.02252397341162124,-0.029994941421516024,-0.03612251249035597,-0.02044035181711135,-0.032539730648601516,-0.0299315883332686,-0.017568428893152598,-0.03653504099533783,-0.019338700118889662,-0.011520178086264878,-0.27740123348363094,81.0,2020.0,"75,564","71,629","3,935",5.2
2802,CO2,County,IL,Lee County,percent,-0.010243064838229498,-0.010642722429281779,-0.02252397341162124,-0.029994941421516024,-0.03612251249035597,-0.02044035181711135,-0.032539730648601516,-0.0299315883332686,-0.017568428893152598,-0.03653504099533783,-0.019338700118889662,-0.011520178086264878,-0.27740123348363094,77.0,2020.0,"2,805","2,595",210,7.5
2803,CO2,County,IL,Lee County,percent,-0.010243064838229498,-0.010642722429281779,-0.02252397341162124,-0.029994941421516024,-0.03612251249035597,-0.02044035181711135,-0.032539730648601516,-0.0299315883332686,-0.017568428893152598,-0.03653504099533783,-0.019338700118889662,-0.011520178086264878,-0.27740123348363094,71.0,2020.0,"345,417","320,161","25,256",7.3
2804,CO2,County,IL,Lee County,percent,-0.010243064838229498,-0.010642722429281779,-0.02252397341162124,-0.029994941421516024,-0.03612251249035597,-0.02044035181711135,-0.032539730648601516,-0.0299315883332686,-0.017568428893152598,-0.03653504099533783,-0.019338700118889662,-0.011520178086264878,-0.27740123348363094,177.0,2020.0,"14,763","14,081",682,4.6
2805,CO2,County,IL,Lee County,percent,-0.010243064838229498,-0.010642722429281779,-0.02252397341162124,-0.029994941421516024,-0.03612251249035597,-0.02044035181711135,-0.032539730648601516,-0.0299315883332686,-0.017568428893152598,-0.03653504099533783,-0.019338700118889662,-0.011520178086264878,-0.27740123348363094,103.0,2020.0,"17,154","15,982","1,172",6.8
2806,CO2,County,IL,Lee County,percent,-0.010243064838229498,-0.010642722429281779,-0.02252397341162124,-0.029994941421516024,-0.03612251249035597,-0.02044035181711135,-0.032539730648601516,-0.0299315883332686,-0.017568428893152598,-0.03653504099533783,-0.019338700118889662,-0.011520178086264878,-0.27740123348363094,111.0,2020.0,"15,693","14,666","1,027",6.5
2807,CO2,County,IL,Lee County,percent,-0.010243064838229498,-0.010642722429281779,-0.02252397341162124,-0.029994941421516024,-0.03612251249035597,-0.02044035181711135,-0.032539730648601516,-0.0299315883332686,-0.017568428893152598,-0.03653504099533783,-0.019338700118889662,-0.011520178086264878,-0.27740123348363094,129.0,2020.0,"2,047","1,904",143,7
2808,CO2,County,IL,Lee County,percent,-0.010243064838229498,-0.010642722429281779,-0.02252397341162124,-0.029994941421516024,-0.03612251249035597,-0.02044035181711135,-0.032539730648601516,-0.0299315883332686,-0.017568428893152598,-0.03653504099533783,-0.019338700118889662,-0.011520178086264878,-0.27740123348363094,81.0,2020.0,"41,347","37,985","3,362",8.1
2809,CO2,County,IL,Lee County,percent,-0.010243064838229498,-0.010642722429281779,-0.02252397341162124,-0.029994941421516024,-0.03612251249035597,-0.02044035181711135,-0.032539730648601516,-0.0299315883332686,-0.017568428893152598,-0.03653504099533783,-0.019338700118889662,-0.011520178086264878,-0.27740123348363094,105.0,2020.0,"25,965","23,894","2,071",8
2810,CO2,County,IL,Lee County,percent,-0.010243064838229498,-0.010642722429281779,-0.02252397341162124,-0.029994941421516024,-0.03612251249035597,-0.02044035181711135,-0.032539730648601516,-0.0299315883332686,-0.017568428893152598,-0.03653504099533783,-0.019338700118889662,-0.011520178086264878,-0.27740123348363094,61.0,2020.0,"6,812","6,293",519,7.6
2811,CO2,County,IL,Lee County,percent,-0.010243064838229498,-0.010642722429281779,-0.02252397341162124,-0.029994941421516024,-0.03612251249035597,-0.02044035181711135,-0.032539730648601516,-0.0299315883332686,-0.017568428893152598,-0.03653504099533783,-0.019338700118889662,-0.011520178086264878,-0.27740123348363094,287.0,2020.0,"9,158","8,706",452,4.9
2812,CO2,County,IL,Lee County,percent,-0.010243064838229498,-0.010642722429281779,-0.02252397341162124,-0.029994941421516024,-0.03612251249035597,-0.02044035181711135,-0.032539730648601516,-0.0299315883332686,-0.017568428893152598,-0.03653504099533783,-0.019338700118889662,-0.011520178086264878,-0.27740123348363094,105.0,2020.0,"8,304","7,772",532,6.4
2813,CO2,County,OK,Pittsburg County,percent,-0.04856087081985173,-0.0709690391857653,-0.07868287877580322,-0.07992814441918059,-0.07408734315429928,-0.040442490580804936,-0.02071907747004356,-0.014212888951059368,-0.024898539633165115,-0.06643371989168942,-0.06998775965312404,-0.06261209089740072,-0.6515348434321874,121.0,2020.0,"16,762","15,489","1,273",7.6
