,Pollutant,Aggregation level,State,County,Unit of measure,January,February,March,April,May,June,July,August,September,October,November,December,Annual Emissions
1088,CO2,County,LA,Calcasieu Parish,percent,-0.019350863332179974,-0.03773715440174854,-0.019599102176251843,-0.018214015148605944,-0.032280972278775605,-0.026468394876866,-0.009550349317971043,-0.018030818002554776,-0.025518784907049424,-0.0186616464778648,-0.018890294424751472,-0.016669758914113916,-0.2609721542587334
260,CO2,County,IL,Kendall County,percent,-0.010414265959854565,-0.014606278321753553,-0.025824028620314854,-0.047205330658070116,-0.04308936467317121,-0.02056191237812079,-0.00436885972124906,-0.010190116680697385,-0.011490016508743723,-0.035718173493487916,-0.02268404605064444,-0.014315397946709869,-0.26046779101281753
404,CO2,County,IA,Pottawattamie County,percent,-0.016086192750941156,-0.016498840423876872,-0.029601853797026907,-0.044160348425591474,-0.044074976009434386,-0.015340345941487568,0.0011619995721040342,-0.0050970175620155215,-0.013777427967762452,-0.03815396765601257,-0.020790876854987667,-0.017439209666364912,-0.25985905748339744
896,CO2,County,IN,Sullivan County,percent,-0.00954547676432748,-0.0013763444842793476,-0.024881116439502048,-0.053538296726035765,-0.02164230102287178,-0.0219968125289524,-0.02087111979416777,-0.016655936961865247,-0.017752672445840587,-0.033687527302138615,-0.01899194306177804,-0.01818964142927147,-0.25912918896103054
968,CO2,County,OH,Sandusky County,percent,-0.014553094277771,-0.02796862237688052,-0.031850681393147645,-0.025230663219562383,-0.012408712728584535,-0.0225357747163854,-0.011957015162343205,-0.019089186536138832,-0.021841463037271632,-0.03473220586288659,-0.01584568096611512,-0.02070692155125286,-0.25872002182833975
644,CO2,County,IL,Sangamon County,percent,-0.010379407326077951,-0.01042676835356716,-0.023107916211809926,-0.04893975891788088,-0.02707527547282673,-0.018313643919200973,-0.02085428935302589,-0.018700177883847997,-0.01606132179936421,-0.02882204758081177,-0.01849596287228596,-0.016884240611642887,-0.25806081030234235
1148,CO2,County,LA,Jefferson Parish,percent,-0.017239856141146283,-0.021947575292255654,-0.023545775931477938,-0.022098517753875026,-0.02559379537117456,-0.034387510075159604,-0.017439535414166908,-0.019895561014010712,-0.029137079302684162,-0.019135479215772085,-0.012988821109206716,-0.013712415685212191,-0.25712192230614184
2180,CO2,County,WI,Buffalo County,percent,-0.015334792522689938,-0.03354526190348863,-0.02600396594789544,-0.01889889796025853,-0.028435415845852408,-0.021472589159037617,-0.016654089774790336,-0.020775497235338523,-0.020173006594970518,-0.024253667740397045,-0.014754446411732148,-0.014997532083849885,-0.25529916318030105
368,CO2,County,IA,Marshall County,percent,-0.0110311945027367,-0.012691621076879576,-0.02217994988039885,-0.04568239114539223,-0.028767476624896707,-0.02062646734402187,-0.019318370853414743,-0.019942762956788058,-0.016009713904637013,-0.02844740976294006,-0.01674621752663514,-0.013479240277435713,-0.2549228158561766
428,CO2,County,IA,Story County,percent,-0.02321217241623117,-0.016177122756115627,-0.023823355429408558,-0.04904292509084186,-0.01225258206388115,-0.0326378251686201,-0.00863528321008662,-0.009063459564665114,-0.026635117611920268,-0.018596440495008644,-0.01320170069134565,-0.02083240442789041,-0.2541103889260152
1436,CO2,County,MI,St. Clair County,percent,-0.01747368656618032,-0.016816459736341702,-0.01737736726098515,-0.02412233746662671,-0.017040601177146297,-0.0290379287192499,-0.030735100193407836,-0.028979378060868637,-0.02741915172277489,-0.019177845067159898,-0.014235105797208263,-0.01128403153556578,-0.2536989933035154
380,CO2,County,IN,Spencer County,percent,-0.015692987742233176,-0.022577204630123096,-0.012093391914052393,-0.009622474336377149,-0.02482937713391364,-0.03588060446006955,-0.02285911545353632,-0.027195981146494484,-0.027402020927338257,-0.02123649936462161,-0.01844464470712829,-0.010620202759151848,-0.2484545045750398
728,CO2,County,IN,Gibson County,percent,-0.013616578720402284,-0.02020550469181374,-0.023294852184534653,-0.030349174444807867,-0.027236608606394232,-0.01777276130264179,-0.02021431854433875,-0.021378580071135096,-0.015094834586239822,-0.0272533967192994,-0.016108802886355262,-0.015888558482764232,-0.2484139712407272
1256,CO2,County,PA,Lycoming County,percent,-0.018203804910308024,-0.026582933264931854,-0.020952470458345262,-0.01718355699879987,-0.03566374806476004,-0.026673909448382896,-0.011942446738659695,-0.014250721746242218,-0.02022245776516326,-0.02604026352073104,-0.017243024208205192,-0.009144860214255786,-0.24410419733878516
356,CO2,County,IN,Jefferson County,percent,-0.013519771651447887,-0.01142794262750992,-0.023816177632762902,-0.04608727590559215,-0.031025180378004637,-0.01767072280012774,-0.010870818030629257,-0.012470722464325273,-0.013543335956882528,-0.029637443755566907,-0.01511074666886666,-0.015202341502074428,-0.24038247937379026
1220,CO2,County,LA,St. Mary Parish,percent,-0.009807480025676536,-0.011960024945824366,-0.018670751043032667,-0.05249266753640919,-0.007534507210108754,-0.037820216623183515,0.0004578051509009631,-0.005257014843024146,-0.030653443621257288,-0.02798636549251856,-0.02552218723594798,-0.010552249317033734,-0.23779910274311583
1616,CO2,County,MN,Otter Tail County,percent,0.004599460045541563,-0.019488903292896962,-0.02299686378671579,-0.07331139818216638,-0.011022051077165768,0.003627527896348143,-0.0272969912925584,-0.020780799503891133,0.004440608532931786,-0.03025394647981755,-0.029219032861665988,-0.01592666950475124,-0.23762905950680774
1280,CO2,County,MI,Genesee County,percent,-0.013778922465861062,-0.01486755027783854,-0.014501726686254615,0.001399407405946909,-0.01697960352692434,-0.025511986978690483,-0.052397755140439865,-0.047948089077628604,-0.02317165705892059,-0.013041615412144346,-0.005256795432728278,-0.0071901085017375315,-0.23324640315322137
1196,CO2,County,LA,Rapides Parish,percent,-0.0151913514503728,-0.022069257037054646,-0.02017318320452728,-0.03416140815557628,-0.02029647568669486,-0.02364719241266308,-0.013951414075339423,-0.012823011711648215,-0.01867572739541934,-0.01907941165293616,-0.016892728950347984,-0.01337413234807943,-0.23033529408065953
332,CO2,County,UT,Uintah County,percent,0.004261045075205033,-0.00012581200035516207,-0.019754742047744637,-0.0338867541212975,-0.11850960903858967,-0.02223660065432966,-0.00854052273331315,-0.004253327417396303,-0.007169641686671155,-0.002494839874879065,-0.005329283453475145,-0.010118578270959909,-0.22815866622380632
1388,CO2,County,PA,Wyoming County,percent,-0.01959586210104684,-0.032527324533255436,-0.014613906575180215,0.012317531416312266,-0.022641370958457724,-0.042606306432352616,-0.02501475289563497,-0.03410001663825813,-0.037301215222374916,-0.002236217900267604,-0.00912702101198525,4.2263951780702556e-05,-0.22740419890072072
296,CO2,County,GA,Cobb County,percent,-0.01892049675692636,-0.025716140529836756,-0.024596310028284787,-0.03666839059232998,-0.0170981235850263,-0.01955137712376033,-0.0075200415382102185,-0.00906644999710122,-0.012985751379105426,-0.008811027797863604,-0.025480364320105742,-0.02064229116662329,-0.22705676481517406
1292,CO2,County,MI,Ingham County,percent,-0.00988401525218233,-0.006585478739499627,-0.018178022228755367,-0.031007815188713532,0.004018543017036039,-0.011634348042667287,-0.059087552867865274,-0.035287897306837734,-0.012881338711884537,-0.013440239580314584,-0.01648064875403019,-0.014571635328124343,-0.22502044898383877
968,CO2,County,KY,Daviess County,percent,-0.011441899959232586,-0.010166980127048069,-0.03247743637478303,-0.033792341939982005,-0.03766180680007193,-0.01207159816484399,-0.0037882871132353642,-0.010337405768115022,-0.005304895536462582,-0.03610861751121318,-0.014154724688107872,-0.0156970864385493,-0.2230030804216449
884,CO2,County,OH,Jefferson County,percent,-0.012278227694971578,-0.0163005221421362,-0.01935293771057581,-0.032578150025511766,-0.02574914901797612,-0.02188207779147219,-0.009855500902491831,-0.010386379657495415,-0.018383358535131785,-0.024946895659748947,-0.01924355135918681,-0.01059079084887562,-0.22154754134557408
1196,CO2,County,PA,Indiana County,percent,-0.01350421081637257,-0.016803561093741915,-0.01712128226253021,-0.02696128249308624,-0.028347058676729237,-0.02009775054717081,-0.007684048959869542,-0.012157942121634086,-0.018239094302878643,-0.02249243037305813,-0.017993328155085583,-0.014275066042115534,-0.21567705584427252
956,CO2,County,KY,Carroll County,percent,-0.014155649339818615,-0.015880206678378025,-0.020755237738953058,-0.02514868554414606,-0.02644503554550379,-0.016589728795814968,-0.009581740965699102,-0.01318104273467477,-0.017372310304989834,-0.02172418379690404,-0.015202803432926782,-0.013016916908218613,-0.20905354178602767
1340,CO2,County,MI,Marquette County,percent,-0.00031969255894765173,-0.01723951034001884,-0.049792261463828896,-0.07273812267266487,-0.08087568566938312,0.01845394942839757,0.06956438104228731,0.03939051490540265,0.023085630901660062,-0.07807756521678556,-0.033976987003990565,-0.022940019957219462,-0.2054653686050914
548,CO2,County,MO,Scott County,percent,-0.020086907522598327,-0.016626236523701057,-0.02666172651131049,-0.02151557431733013,-0.006448673253734561,-0.00664024717513005,-0.012607593102055751,-0.012503254430938129,-0.009136561164925444,-0.032383566565625785,-0.02068535480728562,-0.016640699546052334,-0.20193639492068768
1244,CO2,County,PA,Luzerne County,percent,-0.003988678930944495,-0.008264062676997003,-0.017298648051724756,-0.03894106244942688,-0.031101032333432626,-0.018993154103149418,-0.009459699852710541,-0.009739318303470228,-0.006714959116319225,-0.02630600264538005,-0.01876555462012436,-0.01105760471631118,-0.20062977779999075
488,CO2,County,IL,Fulton County,percent,-0.009654321275155822,-0.014781089419908047,-0.02104803956514365,-0.03498190681500307,-0.013672658902515657,-0.015218474889079384,-0.011100362205486441,-0.00950048195719655,-0.01310178323856787,-0.024853249037139185,-0.01631239726044693,-0.015904488787509476,-0.20012925335315207
1892,CO2,County,MS,Hinds County,percent,-0.01100355228939882,-0.01926046212840173,-0.0216213526937478,-0.02285220209837071,-0.019112981975164367,-0.00858267768101622,-0.0140820886405418,-0.015038206517017453,-0.009548996035331304,-0.027873471111377827,-0.017541213097946238,-0.0128160155796553,-0.1993332198479696
2048,CO2,County,SD,Grant County,percent,-0.00904599754355376,-0.016470903235659303,-0.01702350436774971,-0.029074434051756783,-0.02232020864204395,-0.013342472845680606,-0.011037542441139516,-0.012650837146809549,-0.011095529877640878,-0.025379526486453877,-0.015405128056089953,-0.015343077367907212,-0.19818916206248507
752,CO2,County,IN,Hamilton County,percent,-0.007918738916846364,-0.017269927337104314,-0.014743590450533459,-0.030461884101895,-0.007210371994509328,-0.01211072578002543,-0.010629827666306315,-0.018884979177527263,-0.019307553639995232,-0.02375413255564956,-0.02132042575992012,-0.012719988437193,-0.1963321458175054
1652,CO2,County,VA,Warren County,percent,-0.012013317170468,-0.018167840887109942,-0.02641707374646146,-0.014366588348212016,-0.004598519750435106,-0.02165035461136372,-0.009850470112106229,-0.01552464615792382,-0.017808130636515276,-0.023808171797498872,-0.01367900496744621,-0.015144840020653397,-0.193028958206194
1208,CO2,County,LA,St. Charles Parish,percent,-0.01377708470416788,-0.016808467355293902,-0.013004059798680773,-0.01382220142923459,-0.01251571597870233,-0.025109249718248385,-0.021745195265923698,-0.021548802035649628,-0.022413310090750253,-0.012112474771334768,-0.009183554727359305,-0.010981693468176372,-0.19302180934352187
428,CO2,County,KS,Wyandotte County,percent,-0.016198602454133845,-0.02533926101562928,-0.012283137414421198,-0.018620372702624233,-0.010220380983303046,-0.02048811500214436,-0.02840119681960357,-0.013360776732314854,-0.02374071748732387,-0.006461666367211585,-0.011828836826145193,-0.0020217425668406447,-0.18896480637169571
1052,CO2,County,KY,Trimble County,percent,-0.011832981829687741,-0.019557756928264586,-0.018608184882740724,-0.015057697755489409,-0.021645708742597563,-0.01389375103579973,-0.0138176663585355,-0.016496842408824118,-0.012332137495305208,-0.018243001370023958,-0.01388854262763801,-0.012944428657594716,-0.18831870009250126
1376,CO2,County,MI,Monroe County,percent,-0.013316192478282736,-0.017022326988862788,-0.019658491957478718,-0.020261136319898974,-0.020851139679239468,-0.016332926244517022,-0.01096988217515341,-0.01114232191536718,-0.015588992029822541,-0.017259084678860982,-0.011033882873397832,-0.013372648155632091,-0.18680902549651368
1784,CO2,County,MO,New Madrid County,percent,-0.0077478314294939545,-0.014113792596594638,-0.020105846910761272,-0.02714696683413373,-0.018957327336308158,-0.013445833341000414,-0.0073397210079655046,-0.011387497746942836,-0.011926020913214043,-0.0214502793434712,-0.014819744239412128,-0.01566381421305441,-0.1841046759123523
260,CO2,County,AR,Mississippi County,percent,-0.011659267479749286,-0.014702074235923394,-0.02415914815473463,-0.016524295773624624,-0.03392549594874,-0.011272697323240356,-0.0034368181255568435,-0.006276232735647169,-0.009939603835773568,-0.02727561927774244,-0.012987860605987956,-0.011825864670117037,-0.1839849781668373
584,CO2,County,IL,Peoria County,percent,-0.009184858719093698,-0.02031725445604497,-0.02538474456681392,-0.021570500850828685,-0.02319703759650094,-0.010057189457625716,-0.0034584967588710182,-0.0075222272087061715,-0.009408905147470972,-0.021926085484396427,-0.015012649460150044,-0.01641839471243123,-0.18345834441893377
1184,CO2,County,LA,Pointe Coupee Parish,percent,-0.00319352174102292,-0.014482971349679304,-0.018682138194988672,-0.03978055495749057,-0.014691990936626384,-0.004726537475300582,-0.004725750723081826,-0.012813958671957195,-0.0029565252634960585,-0.029808956811237925,-0.02397559127598812,-0.012836591474278129,-0.1826750888751477
1616,CO2,County,VA,Prince William County,percent,-0.018394322938970174,-0.02576639448404716,-0.022160412649474458,0.013834132634555385,-0.009446837941588404,-0.02294338871460155,-0.017828946300607284,-0.022008778729680947,-0.018521462183468798,-0.021484708468650703,-0.011399286881546459,-0.006396164447042585,-0.18251657110512312
704,CO2,County,IL,Williamson County,percent,-0.011633453251413805,-0.014133063651310325,-0.01954864277634621,-0.01921198238361018,-0.027935849479212373,-0.012356309392257979,-0.007910596719164682,-0.009376626960197993,-0.011691484919619013,-0.02430089991073177,-0.014472072030043243,-0.009481678037039708,-0.1820526595109473
848,CO2,County,OH,Gallia County,percent,-0.008270806491867913,-0.005143658865966128,-0.016856314732169937,-0.04060046077500084,-0.030637085177055625,-0.011095455816933988,2.4562796442484767e-05,-0.004219145133283363,-0.00744217524762801,-0.026340127300843404,-0.015860828510231084,-0.014536007624996806,-0.1809775028795346
1172,CO2,County,LA,Ouachita Parish,percent,-0.01720627797014154,-0.02229125915787577,-0.016151788808984036,0.0005069886484544929,-0.01549976446172179,-0.026775042873443882,-0.016882818675501066,-0.019707347796987428,-0.021292119612813968,-0.005446563656245647,-0.007036493168860143,-0.013158240499600349,-0.18094072803372113
1364,CO2,County,MI,Midland County,percent,-0.006551146623862449,-0.013089485388571943,-0.02145714571935189,-0.0309648894611904,-0.0158390737481072,-0.012267742512662869,-0.009932942052052468,-0.00958702944189962,-0.010092713024406959,-0.02125799295435771,-0.015042381575966619,-0.013651424668966084,-0.17973396717139623
380,CO2,County,IA,Muscatine County,percent,-0.006792264092921072,-0.017870763707577234,-0.02291153357823497,-0.028016608533001704,-0.020459479388727213,-0.015235838500253415,0.0014102670477146113,-0.006795939100706888,-0.011497425873069943,-0.020050519083673998,-0.018126519595542245,-0.013001020379607521,-0.17934764478560158
1520,CO2,County,MN,Hennepin County,percent,-0.010271884154437135,-0.0193175644935251,-0.022025709426844557,-0.02434620524144615,-0.0296804914697842,-0.011739694388322591,-0.000994675957384979,-0.005411750794892207,-0.009077500557075706,-0.02216981086508624,-0.008854622796099743,-0.014440026124478002,-0.1783299362693766
1688,CO2,County,WV,Grant County,percent,-0.01925365543910181,-0.007590535636792959,-0.0037599911817091116,-0.013832570712332536,-0.02125939047952397,-0.02308357584181097,-0.03132682160705933,-0.02783411591665028,-0.028340979061050764,0.0024723730809845857,-0.00041412059929962986,-0.00365001700189601,-0.17787340039624278
740,CO2,County,NJ,Salem County,percent,-0.16957878738498064,0.005971210921534806,0.4723462473365724,-0.466689134596025,-0.05607167519923741,-0.11061334169420432,-0.09064479538943496,-0.09715566902200767,-0.13945508648352248,0.13931623959868955,0.16611618748017565,0.16949975042207924,-0.1769588540103608
1424,CO2,County,MI,Ottawa County,percent,-0.011582526866908045,-0.013866062059161778,-0.013990301934555851,-0.01630294872363303,-0.025124714904884386,-0.014555495906753441,-0.0105683823073515,-0.012444593055418531,-0.01682461788445921,-0.017281625211081852,-0.013213698216829429,-0.009980049758728356,-0.1757350168297654
1028,CO2,County,KY,Ohio County,percent,-0.009765793064122015,-0.01591292425786988,-0.014552101509634078,-0.03321534006044243,-0.028192648785477937,-0.007864880106680556,-0.0046301836679443365,-0.0036153502261725783,-0.007504702010206584,-0.015740230148034547,-0.02049873071663172,-0.01422299846765761,-0.1757158830208743
1088,CO2,County,PA,Berks County,percent,-0.008498982679324326,-0.00906689743900548,-0.011959551016189349,-0.02881441928527,-0.02826780609246813,-0.01623920160324122,-0.009267852693127243,-0.011640702608834295,-0.012703048677795394,-0.019482298247791317,-0.010381043425018823,-0.00923037068025418,-0.17555217444831978
2288,CO2,County,WI,Milwaukee County,percent,-0.00794997474298343,-0.012301567385139791,-0.02087413317203083,-0.0298012953877844,-0.021747459996842702,-0.010471165831634295,-0.006325692983545049,-0.007735999957226359,-0.008614817137404208,-0.021802054020135277,-0.013853781238512265,-0.013610735306229988,-0.1750886771594686
776,CO2,County,OH,Carroll County,percent,-0.0045847564813362605,-0.005919744134922183,-0.013058971201728466,-0.03333548796801723,-0.029331217343718644,-0.013935472878889623,-0.0005725150774781393,-0.004402066340880303,-0.00673645598432091,-0.03034620000506125,-0.02020787357958005,-0.011462721638885526,-0.17389348263481857
1544,CO2,County,VA,Hanover County,percent,-0.014409195854040178,-0.007667007580430261,-0.01533420553158929,-0.021366819388002462,-0.010492686349620677,-0.018204398349350174,-0.01963844937223886,-0.019339791165987604,-0.018360275148352458,-0.013195481224091973,-0.007130595059423355,-0.008043640299749421,-0.1731825453228767
1076,CO2,County,LA,Acadia Parish,percent,-0.006904767266967546,-0.011839981038232241,-0.01475887758181871,-0.021120836326747102,-0.014382524051757403,-0.015750937613902515,-0.01895312294013476,-0.02003297718002004,-0.016824279368917762,-0.011175117866671032,-0.012172898343311641,-0.007770896658792059,-0.1716872162372728
248,CO2,County,NM,Valencia County,percent,0.04749088183742901,-0.09861992525891997,0.1149496391487399,-0.002858476038503118,0.18577529796337186,-0.17158164271208726,-0.0946791941193967,-0.015206419982066637,-0.1025614664325218,-0.02613138913497054,0.014785233549712253,-0.02299913873485591,-0.17163659991406888
272,CO2,County,TX,Freestone County,percent,-0.012746163884906042,-0.019992666407683726,-0.02475163730551793,-0.015230026600008348,-0.006715021212361456,-0.02017909343109153,-0.013295759492972651,-0.004346921311558421,-0.014674325513354671,-0.01232417486969222,-0.01690614441363064,-0.010105650967234463,-0.1712675854100121
1100,CO2,County,PA,Bradford County,percent,-0.0045441476844091284,-0.008029606528177873,-0.017513523978097658,-0.0355980759369869,-0.028280613830446662,-0.01250295318274385,-0.00622666952669151,-0.006585200707867641,-0.006647397084986128,-0.021279245889489085,-0.015610403948399559,-0.008351825028852542,-0.17116966332714853
1064,CO2,County,PA,Armstrong County,percent,-0.009803900508205694,-0.015119095590872546,-0.017749141806198483,-0.028290012638118086,-0.015930699168084626,-0.014234536359097112,-0.010041789341599341,-0.009977506663844378,-0.009244710655225188,-0.015940835363750315,-0.012533438394668896,-0.00793926752643893,-0.1668049340161036
284,CO2,County,AR,Union County,percent,-0.009558124210751334,-0.012890195598239696,-0.019057916091325528,-0.01736493824939431,-0.022354449038677216,-0.012664271117601423,-0.005496482896559783,-0.009210267519982973,-0.01334441305433428,-0.01615627465632798,-0.011208130874149088,-0.016280845784065717,-0.16558630909140934
1376,CO2,County,PA,Westmoreland County,percent,-0.009408011243571195,-0.0262195187384782,-0.016290188692783942,-0.009914601127194049,-0.0026882239954567518,-0.017216806091247327,-0.016585103047686744,-0.016342648021864963,-0.02117769444672548,-0.005940009652989544,-0.013963286475038424,-0.009605706262770812,-0.16535179779580744
992,CO2,County,KY,Jefferson County,percent,-0.010438281755662316,-0.015803443509762476,-0.015367283502555132,-0.016184565340454996,-0.019050746324012904,-0.015171814712618581,-0.009121040201424162,-0.011878186408338308,-0.014219741570630556,-0.015538577549840315,-0.011035559802175786,-0.010677680149612422,-0.16448692082708796
2000,CO2,County,ND,Mercer County,percent,-0.012537504423835834,-0.020368524365880963,-0.018526425039176498,-0.012346386022249115,-0.03566522913044823,-0.004008735575521637,0.0030936401768475413,0.002973550919498987,-0.005664623966467461,-0.02320777370603429,-0.01804577325213536,-0.011898968892262279,-0.15620275327766514
1040,CO2,County,PA,Adams County,percent,-0.004420341111086679,-0.010760816184290777,-0.018621757991786832,-0.022753026664356496,-0.00662073172262699,-0.010160059544905344,-0.010961056791892257,-0.010979049336615164,-0.002330355693252178,-0.028093570851757045,-0.016355529975015146,-0.013988028761531449,-0.15604432462911633
1232,CO2,County,PA,Lebanon County,percent,-0.0031032443816832586,-0.009708912728188374,-0.01707949123530115,-0.03400609277377055,-0.019189754668123355,-0.010611002486831651,-0.0041754110258449065,-0.005742016449236889,-0.00728890881660118,-0.0201496482861681,-0.013956979410943902,-0.009404531492389493,-0.1544159937550828
932,CO2,County,IN,Warrick County,percent,-0.012552781123352594,-0.013746294915650437,-0.01220569830186747,-0.012125957005633615,-0.01341489555949872,-0.016832863692440917,-0.01089946410153282,-0.010431998874271896,-0.015620032180441475,-0.012177067449833472,-0.010282336826390796,-0.01101316148817683,-0.15130255151909103
860,CO2,County,IN,Pike County,percent,-0.006428247756227861,-0.00980876362441183,-0.01376094757026698,-0.01803288073850796,-0.020277153579626256,-0.009658958821106822,-0.010008839390479949,-0.01250660043090352,-0.007985028002512645,-0.023128125637840627,-0.011015155820055007,-0.008343002908510876,-0.1509537042804503
1124,CO2,County,PA,Cambria County,percent,-0.0032104411097056288,-0.015497193087596738,-0.016469521207960938,-0.0347697595221229,-0.019687238683385545,-0.01325393162129395,-0.00457840480546829,-0.0031150799253749552,-0.005309729031119222,-0.015261399094754153,-0.0103979960062524,-0.008436001550321384,-0.1499866956453561
1508,CO2,County,VA,Fluvanna County,percent,-0.008417150044166825,-0.013502118224383157,-0.02059571746488169,-0.015583247501834954,-0.017604266388403792,-0.013595947303925472,-0.006724440156509699,-0.0081726817832048,-0.007567704605429856,-0.017580850286951173,-0.012279058415868243,-0.0053959875415272324,-0.14701916971708687
344,CO2,County,IA,Des Moines County,percent,-0.010552303511847114,-0.011381702834026107,-0.01229138619556018,-0.019507638447948825,-0.009486763086569995,-0.00999559178118118,-0.013318932190606805,-0.009970380204583898,-0.010884077297230505,-0.01419321219587433,-0.008917002463425085,-0.014605801312508947,-0.14510479152136296
680,CO2,County,NJ,Gloucester County,percent,-0.013534733083675182,-0.011967169443780214,-0.01120448089119452,-0.01174516757003561,-0.013120198161132277,-0.017165344861891068,-0.012768535475038915,-0.011985601483704277,-0.013874981959453959,-0.019333114356549084,-0.004760153606165805,-0.0022560126349861712,-0.1437154935276071
1268,CO2,County,PA,Montgomery County,percent,-0.004779536899347692,-0.005942464045580628,-0.00530570232808337,-0.005897786736190949,-0.011806119023538031,-0.01521730648578901,-0.035130759677623614,-0.025832550339398568,-0.013196504014722945,-0.009642362277214702,-0.0059001885869573185,-0.003141865207706859,-0.14179314562215367
1628,CO2,County,MN,Ramsey County,percent,-0.005217665295015657,-0.017176929875968926,-0.017926924409478514,-0.021312953035265224,-0.0070844560391010595,-0.014248653773349412,-0.006167216796621876,-0.00927520721197586,-0.01038146257739651,-0.013023839973348095,-0.011009935249747421,-0.007762410730077569,-0.14058765496734613
776,CO2,County,IN,Jasper County,percent,-0.009677292145910404,-0.008228323196079343,-0.012902107942391602,-0.0188112751461506,-0.014153540708578159,-0.01217605112593639,-0.008873001861185158,-0.01188535955280817,-0.011486201066104169,-0.013736493733247592,-0.008854566743997129,-0.009474094895013713,-0.14025830811740245
1748,CO2,County,MO,Franklin County,percent,-0.009575020745018113,-0.013800978456978993,-0.016232624885309528,-0.010530626143689423,-0.02153835733655774,-0.01012792308999682,-0.0050136721824235045,-0.006349034968445646,-0.01022277781655562,-0.01421264802792598,-0.009265446777170066,-0.012061441546598002,-0.13893055197666943
920,CO2,County,OH,Lucas County,percent,-0.006003802476944972,-0.012759636707701218,-0.020939312851118358,-0.008935119926916014,0.0004111684154819224,-0.012703537309115474,-0.006344628442575453,-0.008519249178966331,-0.011137364721805263,-0.0191377231162237,-0.015669658643064417,-0.0139653438410073,-0.1357042087999566
860,CO2,County,OH,Hamilton County,percent,-0.006345671646539863,-0.00845569006979702,-0.016982409229650972,-0.02454967958292518,-0.016311040859592923,-0.009555309870465609,-0.0022205236382555433,-0.00449787406992085,-0.009970705514330571,-0.011399055886384141,-0.011591222980687273,-0.010997798989400892,-0.13287698233795087
596,CO2,County,MI,Van Buren County,percent,-0.009123808618771007,-0.010441635202951166,-0.013510715792414156,-0.0227713685351848,-0.015481590165940596,-0.011337385675436773,-0.003141323552381893,-0.005081120722808774,-0.008481807301672811,-0.013837092954875788,-0.009496020640702471,-0.010131806057459879,-0.1328356752206001
716,CO2,County,NJ,Middlesex County,percent,-0.009355752036569262,-0.01388830771450488,-0.010364450507559993,-0.007195441617212034,-0.0073127916367065685,-0.013296885796850651,-0.013240520222603972,-0.015943564776164196,-0.01328546482730249,-0.012144722581149212,-0.007457020806511205,-0.008018176262660827,-0.13150309878579527
1592,CO2,County,VA,Loudoun County,percent,-0.00917031668307488,-0.0075299978014620765,-0.00631599503253205,-0.026183638837811683,-0.01730240972247997,-0.012525140660392493,-0.008717911524980908,-0.0022463719826475155,-0.008553015212486293,-0.011801899782636313,-0.011298742930714966,-0.009365028859411187,-0.13101046903063032
2012,CO2,County,ND,Morton County,percent,-0.008700323733078611,-0.008842852847728984,-0.013365696209809591,-0.010837487687079863,-0.023986578755024263,-0.0050853247771778355,-0.004366482102562261,-0.004754551878238936,-0.007198643440345542,-0.021242049521936538,-0.012043149122409324,-0.0069812597089765355,-0.1274043997843683
476,CO2,County,MD,Allegany County,percent,-0.008292562961859509,-0.014484322348257224,-0.007982378749274465,-0.0188022544795454,-0.00611310123974314,-0.012324277112904666,-0.00659663497044874,-0.009105750424245466,-0.013504791707687805,-0.011837396516171871,-0.009928359627762942,-0.007699830076351778,-0.126671660214253
572,CO2,County,TX,Robertson County,percent,-0.011182528122599124,-0.014708173959691968,-0.021799289195565157,-0.015865834041293478,-0.008858698196778744,-0.004293029393726846,-0.004916570718066198,-0.0041273046554355965,-0.00430870046207062,-0.012204926964221732,-0.010735497782790395,-0.01329706508013665,-0.1262976185723765
1820,CO2,County,MO,Randolph County,percent,-0.006360932037216317,-0.009405709564338158,-0.01440992832973236,-0.020245346951411062,-0.01572385171589719,-0.006255202164302835,-0.004389074315469229,-0.00654324911281581,-0.004215175264272292,-0.01576419568324569,-0.0107939328771009,-0.010996135776702514,-0.12510273379250436
2120,CO2,County,TX,Newton County,percent,-0.009860692424023655,-0.009755209748089744,-0.012335399966508452,-0.00857176173706689,-0.014138347488828869,-0.014818641895145254,-0.005491259065043453,-0.007464438449551756,-0.012185987649505596,-0.01239661702789504,-0.007874825137349167,-0.007150498478259942,-0.12204367906726782
344,CO2,County,IN,Dearborn County,percent,-0.006669351016120225,-0.010019081818356151,-0.01127248330876798,-0.027540269790939414,-0.015377384987460269,-0.008673622449656544,-0.0018779543759024368,-0.004109909148004075,-0.007297515072499705,-0.01198536803893793,-0.007897128077650287,-0.008023184019903077,-0.1207432521041981
224,CO2,County,TN,Humphreys County,percent,-0.028195761588041005,0.0637249025676865,0.055794410155226584,0.08810553479772804,0.01862253730751403,-0.03980316652706525,-0.10433345494149884,-0.11115170115979246,-0.13328418721732388,0.049237390972571037,0.029306096557618577,-0.004889634278615748,-0.11686703335399244
1544,CO2,County,MN,Itasca County,percent,-0.0081611738606855,-0.014891927436360829,-0.00978939648389862,-0.014212445517839878,-0.008725288554153398,-0.009084932521893073,-0.006451056836328881,-0.0048379207516467395,-0.009323794037509707,-0.010013889768860229,-0.01070671982079828,-0.010452846832518656,-0.11665139242249377
